id,question,subset,expected_document,document_indexe,page_gold,plafond,atteint,couverture_relative,rang_premier_utile,passages_utiles,passages_pour_80pct,recouvrement_ngrammes,jetons_gold,erreur,passages_total,passages_du_document,pages_recuperees,page_gold_atteinte,couverture_suffisante,duree_secondes
paper_text:db72a78a7102b5f0e75a4d9e1a06a3c2e7aabb21,what are the previous state of the art?,paper_text,2002.01207.pdf,True,,0.9056603773584906,0.0,0.0,,0,,0.0,371,,30,0,,,False,1.056
paper_text:dba3d05c495e2c8ca476139e78f65059db2eb72d,Does their combination of a non-parametric retrieval and neural network get trained end-to-end?,paper_text,1903.00058.pdf,True,,0.8695652173913043,0.41304347826086957,0.47500000000000003,1.0,3,,0.0,46,,30,3,1|8,,False,1.099
paper_text:dbf606cb6fc1d070418cc25e38ae57bbbb7087a0,Which future direction in NLG are discussed?,paper_text,1911.06171.pdf,True,,0.5072463768115942,0.3333333333333333,0.657142857142857,3.0,2,,0.0,69,,20,2,2|7,,False,1.014
paper_text:dcb18516369c3cf9838e83168357aed6643ae1b8,Which retrieval system was used for baselines?,paper_text,1707.03904.pdf,True,,0.9150943396226415,0.330188679245283,0.36082474226804123,6.0,1,,0.13930348258706468,106,,30,1,7,,False,1.073
paper_text:de015276dcde4e7d1d648c6e31100ec80f61960f,Do the authors perform experiments using their proposed method?,paper_text,1908.11279.pdf,True,,0.9036144578313253,0.0,0.0,,0,,0.0,166,,30,0,,,False,1.069
paper_text:def3d623578bf84139d920886aa3bd6cdaaa7c41,What are the three languages studied in the paper?,paper_text,1910.13890.pdf,True,,0.8538461538461538,0.0,0.0,,0,,0.0,130,,30,0,,,False,1.0
paper_text:dfd9302615b27abf8cbef1a2f880a73dd5f0c753,What models are evaluated with QAGS?,paper_text,2004.04228.pdf,True,,0.8513513513513513,0.44594594594594594,0.5238095238095238,1.0,3,,0.025210084033613446,74,,16,3,1|6,,False,0.982
paper_text:e051d68a7932f700e6c3f48da57d3e2519936c6d,Which pre-trained English NER model do they use?,paper_text,1906.01183.pdf,True,,0.8533333333333334,0.6133333333333333,0.7187499999999999,1.0,2,,0.15384615384615385,75,,24,3,4|6|8,,True,1.024
paper_text:e09dcb6fc163bba7d704178e7edba2e630b573c2,Do they use crowdsourcing to collect human judgements?,paper_text,2004.04228.pdf,True,,0.7017543859649122,0.0,0.0,,0,,0.0,57,,22,0,,,False,1.029
paper_text:e1c681280b5667671c7f78b1579d0069cba72b0e,What models do previous work use?,paper_text,1912.13109.pdf,True,,0.4605263157894737,0.0,0.0,,0,,0.0,152,,30,0,,,False,1.054
paper_text:e286860c41a4f704a3a08e45183cb8b14fa2ad2f,Is the model evaluated?,paper_text,1909.12140.pdf,True,,0.7346938775510204,0.0,0.0,,0,,0.0,98,,30,0,,,False,1.085
paper_text:e44a6bf67ce3fde0c6608b150030e44d87eb25e3,What topics are included in the debate data?,paper_text,1611.03599.pdf,True,,0.7857142857142857,0.5476190476190477,0.696969696969697,1.0,3,,0.2956521739130435,84,,30,3,6|8,,False,1.06
paper_text:e84ba95c9a188fda4563f45e53fbc8728d8b5dab,Do they build one model per topic or on all topics?,paper_text,1807.09671.pdf,True,,0.8633540372670807,0.0,0.0,,0,,0.0,161,,30,0,,,False,1.01
paper_text:eae13c9693ace504eab1f96c91b16a0627cd1f75,Do they repot results only on English data?,paper_text,2002.06424.pdf,True,,0.8947368421052632,0.0,0.0,,0,,0.0,57,,30,0,,,False,1.0
paper_text:ed7985e733066cd067b399c36a3f5b09e532c844,What is different in BERT-gen from standard BERT?,paper_text,2002.10832.pdf,True,,0.8032786885245902,0.3114754098360656,0.3877551020408163,2.0,3,,0.0,61,,30,3,1|2,,False,0.904
paper_text:ee279ace5bc69d15e640da967bd4214fe264aa1a,what was the evaluation metrics studied in this work?,paper_text,1906.08382.pdf,True,,0.8846153846153846,0.0,0.0,,0,,0.0,52,,29,0,,,False,1.074
paper_text:ee87608419e4807b9b566681631a8cd72197a71a,What is the corpus used in the study?,paper_text,1909.11189.pdf,True,,0.8067226890756303,0.0,0.0,,0,,0.0,119,,30,0,,,False,1.013
paper_text:eeaceee98ef1f6c971dac7b0b8930ee8060d71c2,What approaches they propose?,paper_text,2004.03685.pdf,True,,0.8,0.0,0.0,,0,,0.0,110,,30,0,,,False,0.997
paper_text:eecf62e18a790bcfdd8a56f0c4f498927ff2fb47,How does soft contextual data augmentation work?,paper_text,1911.06191.pdf,True,,0.819672131147541,0.7049180327868853,0.86,1.0,2,1.0,0.3974358974358974,61,,25,3,1|3|8,,True,1.026
paper_text:f103789b85b00ec973076652c639bd31c605381e,What datasets are used for testing?,paper_text,1910.00194.pdf,True,,0.9159663865546218,0.0,0.0,,0,,0.0,119,,30,0,,,False,1.041
paper_text:f1214a05cc0e6d870c789aed24a8d4c768e1db2f,what language pairs are explored?,paper_text,1806.00722.pdf,False,,1.0,0.0,0.0,,0,,0.0,13,,25,0,,,False,1.016
paper_text:f129c97a81d81d32633c94111018880a7ffe16d1,Which attention mechanisms do they compare?,paper_text,1707.00995.pdf,False,,1.0,0.0,0.0,,0,,0.0,74,,30,0,,,False,1.046
paper_text:f225a9f923e4cdd836dd8fe097848da06ec3e0cc,On what datasets are experiments performed?,paper_text,1910.06036.pdf,True,,0.8175182481751825,0.4744525547445255,0.5803571428571428,6.0,1,,0.2412280701754386,137,,30,1,5,,False,1.006
paper_text:f697d00a82750b14376fe20a5a2b249e98bebe9b,Which deep learning architecture do they use for sentence segmentation?,paper_text,1908.01294.pdf,True,,0.6888888888888889,0.4444444444444444,0.6451612903225806,1.0,2,,0.12598425196850394,90,,30,2,2|15,,False,1.061
paper_text:f71b52e00e0be80c926f153b9fe0a06dd93af11e,How does final model rate on Likert scale?,paper_text,1910.03634.pdf,True,,0.8421052631578947,0.8421052631578947,1.0,1.0,2,2.0,0.6641221374045801,76,,30,2,1|3,,True,1.078
paper_text:f74eaee72cbd727a6dffa1600cdf1208672d713e,How was coverage measured?,paper_text,1911.03243.pdf,True,,0.8144329896907216,0.24742268041237114,0.3037974683544304,1.0,1,,0.0,97,,30,1,5,,False,1.044
paper_text:f7c34b128f8919e658ba4d5f1f3fc604fb7ff793,What are all the input modalities considered in prior work in question generation?,paper_text,1905.08949.pdf,True,,0.8367346938775511,0.6836734693877551,0.8170731707317073,1.0,2,2.0,0.29931972789115646,98,,19,3,1|2|11,,True,1.005
paper_text:f8f4e4a50d2b3fbd193327e79ea32d8d057e1414,How was the dataset collected?,paper_text,2002.01320.pdf,True,,0.8582089552238806,0.0,0.0,,0,,0.0,134,,30,0,,,False,0.935
paper_text:fa527becb8e2551f4fd2ae840dbd4a68971349e0,What architecture does the encoder have?,paper_text,1809.01541.pdf,True,,0.8870967741935484,0.0,0.0,,0,,0.0,62,,27,0,,,False,0.969
paper_text:fc4ae12576ea3a85ea6d150b46938890d63a7d18,Is the LSTM baseline a sub-word model?,paper_text,2003.11562.pdf,True,,0.898989898989899,0.30303030303030304,0.33707865168539325,2.0,1,,0.012578616352201259,99,,30,1,1,,False,0.977
paper_text:fde700d5134a9ae8f7579bea1f1b75f34d7c1c4c,how was the speech collected?,paper_text,1912.03627.pdf,True,,0.6896551724137931,0.4827586206896552,0.7,1.0,3,,0.11392405063291139,58,,30,3,1,,True,1.058
paper_text:fee5aef7ae521ccd1562764a91edefecec34624d,How does explicit constraint on the KL divergence term that authors propose looks like?,paper_text,1909.13668.pdf,True,,0.84,0.59,0.7023809523809523,1.0,3,,0.189873417721519,100,,19,3,1|2|8,,True,0.989
paper_text:ff814793387c8f3b61f09b88c73c00360a22a60e,Does the latent dialogue state heklp their model?,paper_text,1702.03274.pdf,True,,0.927710843373494,0.43373493975903615,0.4675324675324675,5.0,3,,0.02727272727272727,83,,30,3,3|9|11,,False,1.043
paper_text:ff9495982b8821240b8a65eafcc9bb8ed8b8e084,What is proof that proposed functional form approximates well generalization error in practice?,paper_text,1909.12673.pdf,False,,1.0,0.0,0.0,,0,,0.0,49,,30,0,,,False,1.1
